Competition ID,Personal,Theme,Disc_ID,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_XZ71,1,,ID_K6YL7D,ID_S449146L,07:27:37.140285,1,5,23
ID_8DGC,0,,ID_J77W53,ID_P6XU30J7,17:17:03.846042,1,5,13
GeneralDiscussion,1,,ID_PXD2VD,ID_P6XU30J7,10:56:05.592605,1,5,14
ID_GAV9,1,,ID_G9P88S,ID_DCJHWFH5,16:14:56.612329,1,3,3
GeneralDiscussion,1,,ID_9DDDOY,ID_FVMM35W5,09:06:14.272654,1,12,20
GeneralDiscussion,1,,ID_WD5TWD,ID_2SCU8A2J,14:27:21.586714,1,2,6
GeneralDiscussion,1,,ID_3YUTES,ID_U6OS1K7Z,09:35:10.848817,1,12,20
GeneralDiscussion,1,,ID_50D6SQ,ID_BZESAP1V,09:35:23.323819,1,12,20
GeneralDiscussion,1,,ID_QPDAT4,ID_R4UULK37,00:23:32.941543,1,4,4
GeneralDiscussion,1,,ID_SY2I5C,ID_R4UULK37,03:57:27.637458,1,4,6
GeneralDiscussion,1,,ID_N6RGUJ,ID_ILCHUOII,05:42:46.363674,1,4,5
ID_OXOJ,1,,ID_1E8IIZ,ID_7WGVCDZH,15:44:26.579589,1,1,23
ID_PH4T,0,,ID_UDJL3S,ID_CDNG5WAA,19:44:35.151266,1,1,2
GeneralDiscussion,1,,ID_8NFRMO,ID_CDNG5WAA,19:45:14.574219,1,1,2
GeneralDiscussion,0,,ID_HW9JRL,ID_CDNG5WAA,19:49:33.911331,1,1,2
GeneralDiscussion,1,,ID_1OZMX6,ID_8C7GXVJH,09:45:36.572439,1,2,19
GeneralDiscussion,1,,ID_NWSNSS,ID_QFOI5L3D,17:23:16.518776,1,5,13
GeneralDiscussion,1,,ID_Y66SV4,ID_T7Y6FDLX,16:58:05.161907,1,1,15
GeneralDiscussion,1,,ID_H3SITM,ID_DWYOUH4E,16:47:27.347362,1,3,3
GeneralDiscussion,0,5.0,ID_1SML2M,ID_7UPM403G,06:42:15.692575,1,2,12
GeneralDiscussion,1,,ID_FYOH8A,ID_89FE9YT4,05:41:55.913997,1,4,22
ID_WZ0H,1,,ID_BEYPH3,ID_89FE9YT4,07:07:51.624449,1,4,22
ID_WZ0H,0,3.0,ID_EI6BUZ,ID_L15XZ21Z,12:27:29.027583,1,4,11
GeneralDiscussion,1,,ID_OICBOK,ID_L15XZ21Z,14:30:01.283246,1,4,22
GeneralDiscussion,1,,ID_TFYH0U,ID_L15XZ21Z,14:37:45.783539,1,4,22
ID_WZ0H,0,3.0,ID_W966ZO,ID_L15XZ21Z,10:29:08.524655,1,4,14
ID_GAV9,1,,ID_GK5F1S,ID_5NH8QRW9,10:21:54.551559,1,3,5
GeneralDiscussion,1,,ID_UCQSUY,ID_CHJYVWIS,10:15:40.643030,1,2,29
GeneralDiscussion,1,,ID_3I8QMT,ID_NHQF5K5Y,18:45:39.016511,1,5,16
GeneralDiscussion,1,,ID_XDAU4Z,ID_771U7OGS,02:13:23.674580,1,1,13
ID_GAV9,1,,ID_EUFBD3,ID_S68XX3KQ,17:46:00.921814,1,2,26
GeneralDiscussion,1,,ID_B25VJK,ID_DQ5LIBK3,07:42:10.200030,1,5,27
GeneralDiscussion,1,,ID_AHPJTY,ID_DQ5LIBK3,07:53:16.376492,1,5,27
GeneralDiscussion,1,,ID_1MTD2T,ID_DQ5LIBK3,07:50:47.792088,1,5,27
GeneralDiscussion,1,,ID_SUISU2,ID_DQ5LIBK3,07:49:15.998190,1,5,27
ID_GAV9,1,,ID_8448P2,ID_ATSJZ3IC,17:57:38.979695,1,3,3
ID_GAV9,0,1.0,ID_929T0T,ID_ATSJZ3IC,04:50:45.925347,1,2,30
GeneralDiscussion,1,,ID_GJNYJM,ID_BGWVDTBN,07:18:46.297654,1,1,16
GeneralDiscussion,1,,ID_5HT4WO,ID_BGWVDTBN,09:34:35.847766,1,1,16
GeneralDiscussion,1,,ID_2UEF7Q,ID_XXQ6F7R1,18:13:57.593598,1,3,3
GeneralDiscussion,1,,ID_ZKOVI8,ID_ZE1B2JEO,11:21:34.977634,1,3,5
GeneralDiscussion,1,,ID_N3OMQN,ID_6E18RN78,13:21:21.910349,1,2,30
ID_F7QD,0,,ID_C92A7T,ID_3NOXMGBU,01:42:44.024936,1,1,26
GeneralDiscussion,1,,ID_2968LL,ID_3NOXMGBU,02:09:13.839372,1,1,26
ID_20XL,1,,ID_IWHUZL,ID_3NOXMGBU,02:14:58.639699,1,1,26
GeneralDiscussion,1,,ID_091X7I,ID_DOZZR65R,14:19:04.910408,1,5,11
GeneralDiscussion,1,,ID_PACONQ,ID_HTM1HWJV,10:52:09.749270,1,1,6
GeneralDiscussion,1,,ID_W78H5S,ID_LU4SPDWX,02:16:06.886822,1,1,26
GeneralDiscussion,1,,ID_7SVH24,ID_9HQGMXAQ,10:59:17.896827,1,12,27
GeneralDiscussion,1,,ID_AH4VQS,ID_P7WH2PKY,11:01:47.944725,1,12,27
GeneralDiscussion,1,,ID_2FJJ2Y,ID_BJZH475Z,11:06:59.470111,1,12,27
GeneralDiscussion,1,,ID_69SAHQ,ID_WOS0DS9R,11:31:30.569663,1,12,27
ID_GAV9,1,,ID_6F6MPI,ID_06EVBQZD,10:14:06.647015,1,2,29
GeneralDiscussion,1,,ID_M6Q2WC,ID_T7ZMJ5MP,18:58:42.184918,1,1,15
GeneralDiscussion,1,,ID_LRZGWW,ID_8K1DIPZF,12:43:04.984257,1,1,6
GeneralDiscussion,1,,ID_8YQBHO,ID_U0AH7WFW,14:23:28.894473,1,12,31
GeneralDiscussion,1,,ID_61CPLS,ID_URYOXTAI,09:28:41.975334,1,12,27
ID_528W,0,,ID_ZMWXX2,ID_O02MUKTG,10:49:22.261423,1,1,9
GeneralDiscussion,1,,ID_F6EX05,ID_O02MUKTG,10:55:41.054505,1,1,9
GeneralDiscussion,1,,ID_GUP7H5,ID_GEZ0P6W5,20:22:20.044542,1,1,15
GeneralDiscussion,1,,ID_PCWYJJ,ID_MZKE0OFE,09:41:15.491295,1,12,27
GeneralDiscussion,1,,ID_5EDF3J,ID_9B06ZYZR,12:03:20.044228,1,3,17
ID_FN7K,1,,ID_FEEXUC,ID_II6TH4AW,07:00:52.417679,1,2,9
GeneralDiscussion,1,,ID_UYDA18,ID_5X1WLEG6,10:21:59.863291,1,2,2
GeneralDiscussion,1,,ID_SVNWGW,ID_5X1WLEG6,12:02:52.552915,1,2,2
GeneralDiscussion,1,,ID_QM8Q15,ID_F8SRWB6R,19:05:46.074673,1,5,7
GeneralDiscussion,1,,ID_TVGHW9,ID_79DX2AG0,15:21:04.344097,1,12,27
GeneralDiscussion,1,,ID_6D1064,ID_L1H7E53B,18:02:40.452200,1,1,13
ID_Q2OB,0,1.0,ID_45ONY0,ID_HQX77HWM,02:58:32.032457,1,2,17
GeneralDiscussion,1,,ID_BV3T9Z,ID_8ZTC5Y7X,01:13:55.890417,1,1,3
GeneralDiscussion,1,,ID_IY9GYJ,ID_JG0Y0Q7Z,13:30:57.694855,1,1,6
GeneralDiscussion,1,,ID_IQKY7N,ID_O2G0V23S,13:06:23.843477,1,1,11
ID_1CTF,1,,ID_JYX39Q,ID_3NIQX85A,02:06:33.351964,1,2,4
ID_WZ0H,1,,ID_21YRUU,ID_U5U9QW3H,10:43:19.334282,1,4,22
ID_Y1UE,0,2.0,ID_4OVG14,ID_12BX0AO4,20:14:46.050392,1,4,24
ID_FN7K,1,,ID_B46VBR,ID_0BV5CMJ0,07:55:53.457708,1,2,9
GeneralDiscussion,1,,ID_QCPKC8,ID_MZWHSUHF,22:56:34.711662,1,1,29
ID_FN7K,1,,ID_O4O35Q,ID_KPAOVBFH,06:49:25.500711,1,2,9
ID_GAV9,0,1.0,ID_1KAY1U,ID_0W7CRJ5S,18:10:33.179364,1,3,3
ID_GAV9,1,,ID_QPJDSW,ID_0W7CRJ5S,15:53:41.233510,1,2,31
ID_528W,0,1.0,ID_1P5628,ID_EC5ISJWI,20:08:37.176102,1,1,27
ID_45W9,1,,ID_YT5Q9Q,ID_V9SGAOCY,10:16:55.186149,1,2,9
GeneralDiscussion,0,2.0,ID_TFEWSI,ID_RAGMCFDB,09:28:40.590175,1,2,19
GeneralDiscussion,1,,ID_L3HNDC,ID_DDN6SHPW,09:48:59.091321,1,2,19
GeneralDiscussion,1,,ID_DTJZ7X,ID_POBH8V60,16:30:03.210981,1,2,28
GeneralDiscussion,1,,ID_WQ81EV,ID_55QRFEJ2,14:33:32.361851,1,2,30
GeneralDiscussion,1,,ID_4UUP3U,ID_0OG49CMM,18:54:31.391464,1,5,13
GeneralDiscussion,1,,ID_9NDXH6,ID_CBT4EAQW,15:25:05.029948,1,2,24
GeneralDiscussion,1,,ID_6V0M5V,ID_G5Y0ZN2B,20:17:36.212889,1,4,19
GeneralDiscussion,1,,ID_CPCA9B,ID_TR8MT852,07:49:21.797508,1,2,23
GeneralDiscussion,1,,ID_TNB7J7,ID_EF5JPUZW,01:19:14.227511,1,2,25
ID_GAV9,1,,ID_VNV3X5,ID_EQO5YNID,21:00:53.814238,1,2,23
GeneralDiscussion,1,,ID_QYA6XX,ID_EQO5YNID,21:39:55.068403,1,2,23
GeneralDiscussion,1,,ID_P2FDKC,ID_WVFNW1P8,19:37:07.639982,1,5,13
GeneralDiscussion,1,,ID_JA6EFH,ID_0D8ONCVV,15:26:15.220359,1,2,6
ID_GAV9,1,,ID_VZRDWY,ID_QI7I9JBC,14:34:14.386209,1,2,22
GeneralDiscussion,1,,ID_CU0XGS,ID_Q53XCFQV,12:49:08.291185,1,2,11
GeneralDiscussion,1,,ID_JNS75T,ID_ECRC1HNG,02:14:42.193574,1,2,25
ID_WZ0H,1,,ID_7C0CC7,ID_ECRC1HNG,16:39:59.799898,1,4,27
GeneralDiscussion,1,,ID_2GNS8V,ID_44ILNOVV,02:59:48.880099,1,5,7
GeneralDiscussion,1,,ID_O7JR6W,ID_RMJAZDSJ,13:02:27.293896,1,3,5
ID_GAV9,0,,ID_E0ML1P,ID_RMJAZDSJ,18:28:11.397834,1,3,5
ID_BXIL,0,,ID_N4DYLM,ID_9KVNABFG,13:24:20.871063,1,3,5
GeneralDiscussion,1,,ID_WEZ3LM,ID_9KVNABFG,13:25:04.135318,1,3,5
GeneralDiscussion,1,,ID_HUIFRZ,ID_P0T8M0RX,19:41:22.293922,1,2,10
ID_8DGC,1,,ID_C7W2VX,ID_BT11U37O,20:20:33.422809,1,5,13
GeneralDiscussion,1,,ID_TQ8LPM,ID_V4VOWERD,15:14:37.606486,1,2,22
GeneralDiscussion,1,,ID_C9B77U,ID_PXOU1TC2,14:47:56.537059,1,5,11
GeneralDiscussion,1,,ID_HHQM5J,ID_0CYJMN2V,16:57:44.617765,1,2,9
ID_JRC2,0,3.0,ID_Q4NXHK,ID_LWS4EC3P,14:38:27.811127,1,3,7
GeneralDiscussion,1,,ID_XYEKY5,ID_T7XFGNZZ,12:59:48.360717,1,2,5
ID_GAV9,1,,ID_LSX0MV,ID_OJQBCCT2,23:26:12.582296,1,2,26
GeneralDiscussion,1,,ID_EK51KC,ID_YLQMWQZE,14:03:06.255643,1,2,19
ID_I9BN,1,,ID_5H7GIJ,ID_3OG9WDJK,06:29:02.954234,1,2,21
ID_Q2OB,1,,ID_5WVAGS,ID_E7SKL6R4,11:59:29.963669,1,2,16
GeneralDiscussion,1,,ID_Z4L4B3,ID_E7SKL6R4,14:43:58.333985,1,5,1
ID_56O8,1,,ID_7OA12Q,ID_FC40DLUX,10:04:26.554130,1,2,13
GeneralDiscussion,1,,ID_XPAQZE,ID_BQA93CMC,10:02:41.250259,1,2,13
ID_GAV9,1,,ID_UJPONZ,ID_G97UVZ8J,21:25:18.842085,1,3,3
GeneralDiscussion,1,,ID_THNFN8,ID_YFBVZAW0,07:11:17.941291,1,3,25
GeneralDiscussion,1,,ID_K6A8EQ,ID_WZ6WNU2T,16:00:30.595927,1,2,19
GeneralDiscussion,1,,ID_09E0PO,ID_V4H54JR5,11:55:24.012940,1,3,11
ID_GAV9,1,,ID_IA025N,ID_J7VXT4TG,14:27:38.833156,1,3,3
GeneralDiscussion,1,,ID_I90CZM,ID_8BGGVZ46,22:13:38.134709,1,3,3
GeneralDiscussion,1,,ID_5CBF4I,ID_ACWRA29N,17:44:19.338229,1,2,16
GeneralDiscussion,1,,ID_K6PQN2,ID_V3JG8CM5,18:13:56.496281,1,4,29
GeneralDiscussion,1,,ID_T4U40A,ID_Y52KXSFF,15:19:07.844622,1,2,19
ID_JRC2,1,,ID_GZP263,ID_IXYN1DMW,08:51:33.587943,1,2,23
ID_Q2OB,1,,ID_CVPXRG,ID_SODLN2MU,17:57:33.178713,1,2,16
ID_I9BN,0,,ID_KDBR6B,ID_VHKMHN5V,02:56:47.535028,1,2,17
ID_I9BN,1,,ID_BSAF6P,ID_VHKMHN5V,14:54:33.331662,1,3,5
ID_GAV9,1,,ID_S4HGBC,ID_GA3KC0Y3,13:32:32.558889,1,3,5
ID_WZ0H,0,3.0,ID_1LCBM5,ID_Y22D4LAP,03:09:20.958872,1,5,22
GeneralDiscussion,1,,ID_2WDVIH,ID_8P3X8ITI,21:22:22.067852,1,5,13
GeneralDiscussion,1,,ID_Z7J9EE,ID_LD7YPUWW,04:52:17.079574,1,5,22
GeneralDiscussion,1,,ID_SKANCF,ID_11I2NC6N,18:20:55.288964,1,2,28
ID_KU2G,0,,ID_KL6NM6,ID_FNN5LCYB,14:38:07.326508,1,2,20
GeneralDiscussion,1,,ID_YMHHPS,ID_5JPM6SIF,22:34:59.067752,1,3,3
GeneralDiscussion,1,,ID_3XSVRT,ID_QW10DJGV,13:57:16.717356,1,3,30
GeneralDiscussion,1,,ID_TL56C2,ID_QW10DJGV,05:47:32.773627,1,3,31
GeneralDiscussion,1,,ID_HBIWFA,ID_D7L0C2OT,12:39:48.408237,1,4,6
GeneralDiscussion,1,,ID_QG8PA0,ID_293NZHFQ,02:22:41.217234,1,5,17
GeneralDiscussion,1,,ID_2PEDKX,ID_299VFBB9,19:46:34.778690,1,3,24
GeneralDiscussion,0,5.0,ID_MNL3DD,ID_8TR2N13Q,08:03:58.494919,1,1,10
GeneralDiscussion,1,,ID_UWQ3WQ,ID_9V60E66L,17:12:42.998752,1,3,31
GeneralDiscussion,1,,ID_CR2MJL,ID_7GXHFWNO,15:48:59.010075,1,4,4
GeneralDiscussion,0,,ID_8RUY9P,ID_W4DC91D6,14:12:16.368799,1,3,5
GeneralDiscussion,1,,ID_BO5F5A,ID_W4DC91D6,15:21:10.954856,1,3,5
GeneralDiscussion,1,,ID_1GHTD9,ID_ZPVYGUPG,15:21:16.734748,1,5,11
GeneralDiscussion,0,,ID_IROZRP,ID_QJCY437J,09:51:21.351761,1,2,23
GeneralDiscussion,1,,ID_BY4VNV,ID_Z57CVU84,04:53:59.815292,1,5,23
ID_XZ71,0,3.0,ID_NPM0IR,ID_Z57CVU84,06:31:20.143253,1,5,22
GeneralDiscussion,1,,ID_WYQTIJ,ID_Z57CVU84,16:22:15.604521,1,5,19
GeneralDiscussion,1,,ID_VIW79O,ID_HSN60NEL,00:45:49.943255,1,2,27
GeneralDiscussion,1,,ID_YSRAHQ,ID_GILLTAOL,19:36:25.338837,1,2,28
GeneralDiscussion,0,3.0,ID_EHHRPD,ID_6YUZ885D,14:04:47.619325,1,2,23
GeneralDiscussion,1,,ID_3UY13A,ID_6YUZ885D,13:57:05.027709,1,2,23
GeneralDiscussion,1,,ID_0U4NJ0,ID_AXN30OAN,16:32:31.935536,1,5,1
GeneralDiscussion,1,,ID_QM8C26,ID_VTMKMDCQ,18:08:14.731101,1,4,29
GeneralDiscussion,1,,ID_DEIDWC,ID_VTMKMDCQ,18:13:05.716788,1,4,29
GeneralDiscussion,0,,ID_8ACCO3,ID_BK4E9SJ2,15:34:18.773433,1,3,15
GeneralDiscussion,1,,ID_V6MS4T,ID_G4MAQNLI,07:04:23.233579,1,2,25
ID_JRC2,1,,ID_00JYOQ,ID_RBENP5LX,15:40:26.190550,1,2,29
GeneralDiscussion,1,,ID_W5CPES,ID_B6CJ1R1A,09:11:52.035460,1,3,9
GeneralDiscussion,1,,ID_V1R50Z,ID_U91NSYHH,18:13:32.842819,1,5,1
GeneralDiscussion,1,,ID_184YCE,ID_83I8XCE9,17:37:35.442063,1,4,27
ID_GAV9,0,,ID_P3T9G1,ID_LHAZ2YNR,06:29:55.166850,1,2,25
GeneralDiscussion,1,,ID_MHCZMI,ID_F2QCJJB3,16:15:27.807383,1,2,29
GeneralDiscussion,1,,ID_VQJ70U,ID_6HV41ZMG,09:25:06.396139,1,3,9
ID_GR92,0,3.0,ID_XCC6W4,ID_58RN57JT,17:40:14.006176,1,1,5
GeneralDiscussion,0,4.0,ID_5WGN69,ID_U9Y6ARH0,08:56:23.644153,1,5,10
GeneralDiscussion,1,,ID_PCJDL0,ID_1OESXBCU,08:01:55.102047,1,2,27
GeneralDiscussion,1,,ID_LP56RI,ID_VGMM0EYL,22:33:34.614288,1,2,28
GeneralDiscussion,1,,ID_I0VMKD,ID_D22VCKMS,09:04:13.052500,1,5,27
GeneralDiscussion,1,,ID_W100U1,ID_8M2OSS4C,09:19:46.525308,1,2,27
ID_3AG0,0,5.0,ID_JTT71K,ID_L7J1HEBH,09:16:44.374878,1,11,19
GeneralDiscussion,1,,ID_H5WYV9,ID_URT56CQ9,16:05:57.457668,1,2,29
GeneralDiscussion,1,,ID_9AUFZR,ID_EPAX9S0O,18:34:10.244058,1,3,7
GeneralDiscussion,0,5.0,ID_TJSISA,ID_CCGMKAG1,06:42:44.053862,1,5,26
GeneralDiscussion,1,,ID_DCICZN,ID_CCGMKAG1,13:26:23.084750,1,5,10
GeneralDiscussion,1,,ID_K8PU89,ID_CCGMKAG1,13:24:30.250084,1,5,10
GeneralDiscussion,1,,ID_XFDJ09,ID_CCGMKAG1,13:17:25.710372,1,5,10
GeneralDiscussion,1,,ID_PN28KJ,ID_ZFKPWTM1,13:36:23.213914,1,5,8
GeneralDiscussion,1,,ID_WTSLAN,ID_IYBPPYOB,00:37:42.337619,1,2,29
ID_20XL,0,1.0,ID_1U22G9,ID_9I1LZYZU,07:43:17.090747,1,3,3
ID_XZ71,1,,ID_EC8EBJ,ID_OEARMPEW,08:09:41.659054,1,5,7
GeneralDiscussion,1,,ID_DITJ06,ID_7RTYRXKX,08:08:46.303980,1,5,7
ID_CFN7,0,3.0,ID_ANKVI9,ID_VPXMHU3X,19:49:45.359680,1,5,23
ID_IMTG,1,,ID_WMNY23,ID_MYLCM8SB,08:21:37.279549,1,5,17
GeneralDiscussion,1,,ID_5S7IB4,ID_19UUP4I1,13:50:03.568967,1,3,25
GeneralDiscussion,1,,ID_NKLWDS,ID_PPDBBHWU,13:50:44.244206,1,3,25
ID_WZ0H,1,,ID_FSHP1R,ID_CYPRXF8H,06:58:25.887009,1,4,22
GeneralDiscussion,1,,ID_0DZP0E,ID_O9MXTPFO,21:20:56.606744,1,5,1
GeneralDiscussion,0,,ID_5MRID8,ID_69TLRBOM,18:25:04.440142,1,3,1
GeneralDiscussion,1,,ID_Q26DLK,ID_T9D9LCET,03:51:00.931129,1,3,4
ID_GAV9,1,,ID_HW5FQW,ID_5FD3I6FB,17:20:17.440000,1,3,7
GeneralDiscussion,0,,ID_AUZRWQ,ID_IAJFPOEI,03:57:01.305980,1,3,10
GeneralDiscussion,1,,ID_LHHXKU,ID_4A1Z4H4F,03:45:14.972943,1,3,4
ID_WZ0H,0,3.0,ID_CPP5R7,ID_KWHW91QY,10:49:20.050590,1,4,15
GeneralDiscussion,1,,ID_4XLS3C,ID_CHQ25OVQ,13:28:07.155253,1,5,1
GeneralDiscussion,1,,ID_F095XY,ID_MG8VOA80,18:26:49.260302,1,3,5
GeneralDiscussion,1,,ID_1OW6OB,ID_RR50E1A5,17:56:16.044558,1,3,25
GeneralDiscussion,1,,ID_7ESS2N,ID_KERNJR1V,18:29:42.357203,1,3,5
GeneralDiscussion,1,,ID_WLCR40,ID_9N0XEQZ6,05:32:31.745036,1,3,4
GeneralDiscussion,1,,ID_ENSSHN,ID_FBN1DTUB,23:05:23.772328,1,5,20
GeneralDiscussion,1,,ID_DCYI38,ID_ABNETIDP,10:31:33.641391,1,5,17
ID_20XL,0,,ID_2P0Y65,ID_80S556S2,07:59:30.892521,1,3,14
ID_GAV9,1,,ID_E5F9GR,ID_K0R9SWLW,16:00:35.464695,1,3,5
ID_GAV9,0,1.0,ID_A1HID6,ID_K0R9SWLW,09:32:32.413350,1,3,6
ID_F7QD,0,,ID_UM7JBO,ID_29LID8U7,02:32:58.796116,1,5,25
GeneralDiscussion,1,,ID_KJEBPO,ID_UJQKIVAZ,22:46:35.316369,1,3,15
ID_KU2G,1,,ID_63SQZL,ID_UJQKIVAZ,23:18:21.665683,1,3,15
GeneralDiscussion,1,,ID_AW8QGN,ID_ISAJ9BDC,18:35:09.422175,1,3,17
ID_WZ0H,1,,ID_EEI66S,ID_UQQUUSUJ,09:09:07.045079,1,4,16
GeneralDiscussion,1,,ID_APD0DZ,ID_C4KYCD9V,19:44:20.719965,1,3,13
GeneralDiscussion,1,,ID_EEYIGI,ID_RT5V4OSE,14:56:38.070676,1,5,25
GeneralDiscussion,1,,ID_ZD4Y93,ID_TBCMKJNS,03:07:14.624552,1,3,23
GeneralDiscussion,1,,ID_VI83GF,ID_Y0JQGSS4,11:13:03.684945,1,4,20
GeneralDiscussion,1,,ID_XDS00K,ID_4S5LEDHZ,02:46:32.526651,1,3,29
GeneralDiscussion,1,,ID_LTCWSO,ID_JXUT521N,03:23:30.178446,1,3,23
GeneralDiscussion,1,,ID_XQNC28,ID_2INFLUC8,08:01:56.428763,1,5,14
GeneralDiscussion,1,,ID_H0NZIB,ID_EKFB430Z,10:55:39.503170,1,3,14
GeneralDiscussion,1,,ID_AW0QJY,ID_J2JB1SHW,10:11:04.131376,1,4,16
GeneralDiscussion,1,,ID_XCLCIF,ID_H0KRMYBG,08:36:26.089013,1,5,14
ID_WZ0H,1,,ID_DY6C4Y,ID_X1AB052M,06:42:37.433125,1,5,3
GeneralDiscussion,1,,ID_E8FOVB,ID_9URPU7DI,05:56:25.354406,1,5,25
GeneralDiscussion,1,,ID_K0MTC7,ID_DUU0D8QN,10:10:12.305134,1,5,12
ID_IMTG,0,,ID_DRLP7L,ID_5ZZ5Q3UA,13:13:37.090254,1,5,17
GeneralDiscussion,1,,ID_RKCEUF,ID_BLADNOBG,01:34:56.689048,1,5,21
GeneralDiscussion,1,,ID_STI5E5,ID_DNHU4VDH,02:15:11.450236,1,5,21
GeneralDiscussion,1,,ID_BEFYVW,ID_3QDDZPR5,14:06:45.333845,1,5,23
GeneralDiscussion,1,,ID_Z7PFYR,ID_3QDDZPR5,13:53:35.875145,1,5,23
ID_BXIL,1,,ID_F9KW1N,ID_O7G9LNWS,16:18:42.357376,1,3,23
GeneralDiscussion,1,,ID_T9HBNC,ID_MW7W034B,11:50:57.964075,1,4,14
GeneralDiscussion,1,,ID_YA4SV1,ID_AAJKI0P3,14:11:32.417637,1,5,23
GeneralDiscussion,1,,ID_09W0TZ,ID_AAJKI0P3,14:15:31.081484,1,5,23
GeneralDiscussion,1,,ID_613AUJ,ID_8A3X5IWU,11:06:11.201934,1,5,14
GeneralDiscussion,1,,ID_TCN8TB,ID_3NL0QLE6,04:57:31.578153,1,5,12
GeneralDiscussion,1,,ID_FTJ37Z,ID_3PL1LQQX,05:11:59.313759,1,5,9
GeneralDiscussion,0,1.0,ID_ZOC5GY,ID_S4XIIL0Z,07:13:04.296241,1,3,19
